Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
Prefeito,RS,CASEIROS,PPB,11,JOAQUIM PEREIRA DE LIMA,"1,147",Eleito,53.028,(sem coligação)
Prefeito,RS,CAMAQUA,PDT,12,JOSE CANDIDO DE GODOY NETTO,"14,007",Eleito,42.817,(sem coligação)
Prefeito,RS,FELIZ,PMDB,15,CLOVIS JOSE ASSMANN,"3,525",Eleito,53.957,(sem coligação)
Prefeito,RS,ENCANTADO,PPB,11,PAULO COSTI,"5,706",Eleito,52.095,(sem coligação)
Prefeito,RS,ESTANCIA VELHA,PMDB,15,REINATO ENIO TREIN,"6,935",Eleito,46.215,(sem coligação)
Prefeito,RS,FAGUNDES VARELA,PMDB,15,ALBERTO BASSANI,"1,009",Eleito,54.306,(sem coligação)
Prefeito,RS,CHARRUA,PMDB,15,ADEMIR SCARIOT,"1,363",Eleito,60.31,(sem coligação)
Prefeito,RS,ESTRELA,PPB,11,LEONILDO JOSE MARIANI,"8,479",Eleito,52.175,(sem coligação)
Prefeito,RS,CONDOR,PPB,11,JOSE FRANCISCO TEIXEIRA CANDIDO,"2,362",Eleito,54.854,(sem coligação)
Prefeito,RS,FARROUPILHA,PPB,11,AVELINO MAGGIONI,"13,505",Eleito,46.635,(sem coligação)
Prefeito,RS,COTIPORA,PMDB,15,DALMO LUIZ SCUSSEL,"1,847",Eleito,61.321,(sem coligação)
Prefeito,RS,CATUIPE,PDT,12,ADEMIR SEBASTIAO BURMANN,"4,298",Eleito,57.307,(sem coligação)
Prefeito,RS,CONSTANTINA,PPB,11,RUI BURILLE DALLAGNOL,"4,622",Eleito,54.071,(sem coligação)
Prefeito,RS,COXILHA,PPB,11,ILDO JOSE ORTH,"1,062",Eleito,51.553,(sem coligação)
Prefeito,RS,DAVID CANABARRO,PPB,11,GENUIR LUIZ MARCHEZI,"1,705",Eleito,50.563,(sem coligação)
Prefeito,RS,DOIS IRMAOS DAS MISSOES,PMDB,15,ANTONIO CLESIO FIGUEIREDO MEDEIROS,"1,037",Eleito,58.291,(sem coligação)
Prefeito,RS,ENTRE RIOS DO SUL,PTB,14,NESTOR SANTO MORONI,"1,451",Eleito,55.403,(sem coligação)
Prefeito,RS,DOM PEDRO DE ALCANTARA,PFL,25,GUILHERME CLEO BIASI,853,Eleito,40.697,(sem coligação)
Prefeito,RS,CHUI,PFL,25,MOHAMAD KASSEM JOMAA,"1,438",Eleito,71.507,(sem coligação)
Prefeito,RS,ENCRUZILHADA DO SUL,PDT,12,CONCEICAO DEROMAR CASTRO KRUSSER,"7,819",Eleito,56.803,(sem coligação)
Prefeito,RS,ERNESTINA,PDT,12,JAIME GON,"1,639",Eleito,61.317,(sem coligação)
Prefeito,RS,CAMARGO,PMDB,15,VICTORINO COLET,753,Eleito,41.238,(sem coligação)
Prefeito,RS,CHIAPETA,PDT,12,NERI POLO,"1,799",Eleito,55.354,(sem coligação)
Prefeito,RS,ESTEIO,PSB,40,VANDERLAN CARVALHO DE VASCONCELOS,"22,247",Eleito,55.408,(sem coligação)
Prefeito,RS,CIRIACO,PMDB,15,CARLOS NEY DE AVILA,"2,256",Eleito,55.498,(sem coligação)
Prefeito,RS,DERRUBADAS,PPB,11,EUGENIO REIMANN,"1,522",Eleito,61.149,(sem coligação)
Prefeito,RS,COQUEIROS DO SUL,PDT,12,ACACIO SCHEIT DE SOUZA,"1,233",Eleito,54.8,(sem coligação)
Prefeito,RS,DOIS LAJEADOS,PMDB,15,FIRMINO ZIGLIOLI,"1,697",Eleito,100,(sem coligação)
Prefeito,RS,CRISSIUMAL,PPB,11,ALVICIO PEREIRA DUARTE,"6,617",Eleito,59.742,(sem coligação)
Prefeito,RS,CAMBARA DO SUL,PMDB,15,LUIZ CARLOS ALVES FOGAA,"2,239",Eleito,52.13,(sem coligação)
Prefeito,RS,DEZESSEIS DE NOVEMBRO,PPB,11,DALVIM JOSE ZANINI,"1,327",Eleito,53.965,(sem coligação)
Prefeito,RS,DOM FELICIANO,PMDB,15,ZENO RAKOWSKI,"3,976",Eleito,54.014,(sem coligação)
Prefeito,RS,EREBANGO,PPB,11,GILBERTO ANTONIO CHIARELLO,"1,581",Eleito,100,(sem coligação)
Prefeito,RS,DONA FRANCISCA,PPB,11,SAUL ANTONIO DAL FORNO RECK,"1,490",Eleito,55.226,(sem coligação)
Prefeito,RS,ERVAL,PTB,14,RUBEM DARI WILHELNSEN,"2,691",Eleito,55.279,(sem coligação)
Prefeito,RS,ESPUMOSO,PMDB,15,MARIO LUIZ BERTANI,"5,051",Eleito,51.041,(sem coligação)
Prefeito,RS,FLORIANO PEIXOTO,PT,13,VILSON ANTONIO BABICZ,"1,225",Eleito,63.406,(sem coligação)
Prefeito,RS,ERECHIM,PDT,12,LUIZ FRANCISCO SCHMIDT,"15,674",Eleito,35.926,(sem coligação)
Prefeito,RS,FAXINAL DO SOTURNO,PMDB,15,ADMIR CARLOS RUVIARO,"2,409",Eleito,54.527,(sem coligação)
Prefeito,RS,ESPERANCA DO SUL,PTB,14,ROMILDO HEIMBURG,"1,575",Eleito,54.254,(sem coligação)
Prefeito,RS,COLORADO,PPB,11,NELIO VICARI,"1,695",Eleito,53.998,(sem coligação)
Prefeito,RS,ESTRELA VELHA,PMDB,15,LAURO BILLIG DE CASTILHOS,"1,941",Eleito,100,(sem coligação)
Prefeito,RS,DILERMANDO DE AGUIAR,PFL,25,GABRIEL IOP BALCONI,601,Eleito,33.955,(sem coligação)
Prefeito,RS,CORONEL BARROS,PPB,11,EDVINO HERTER,"1,256",Eleito,67.382,(sem coligação)
Prefeito,RS,CRISTAL DO SUL,PDT,12,ENIO LUIZ FROZZI,"1,117",Eleito,51.665,(sem coligação)
Prefeito,RS,DOM PEDRITO,PDT,12,JOSE HAMILTON QUADROS TORRES,"9,151",Eleito,43.545,(sem coligação)
Prefeito,RS,DOUTOR MAURICIO CARDOSO,PPB,11,CELITO SAVICZKI,"2,322",Eleito,51.078,(sem coligação)
Prefeito,RS,ESTACAO,PPB,11,GUIDO COMIN,"2,220",Eleito,58.575,(sem coligação)
Prefeito,RS,CHUVISCA,PPB,11,JOSE ENIO BRANDEBURSKI,"1,674",Eleito,54.617,(sem coligação)
Prefeito,RS,ENGENHO VELHO,PPB,11,ELIO TROMBETTA,793,Eleito,51.46,(sem coligação)
Prefeito,RS,EUGENIO DE CASTRO,PDT,12,VILMO ZORZO,"1,522",Eleito,55.085,(sem coligação)
Prefeito,RS,ERVAL GRANDE,PTB,14,VILSON PIETROSKI,"2,064",Eleito,53.624,(sem coligação)
Prefeito,RS,FAXINALZINHO,PMDB,15,LUIZ CONCI,"1,226",Eleito,100,(sem coligação)
Prefeito,RS,FAZENDA VILANOVA,PPB,11,JOSE LUIZ CENCI,"1,106",Eleito,62.877,(sem coligação)
Prefeito,RS,CORONEL BICACO,PPB,11,JOSE NILTON SALLET,"2,840",Eleito,49.177,(sem coligação)
Prefeito,RS,CIDREIRA,PMDB,15,ELIMAR TOMAZ PACHECO,"2,145",Eleito,57.307,(sem coligação)
Prefeito,RS,CRUZEIRO DO SUL,PPB,11,SILTON ERICO WEIAND,"3,704",Eleito,51.516,(sem coligação)
Prefeito,RS,COLINAS,PDT,12,NESTOR RICARDO HOLLMANN,"1,048",Eleito,52.983,(sem coligação)
Prefeito,RS,DOIS IRMAOS,PMDB,15,JUAREZ STEIN,"5,696",Eleito,62.967,(sem coligação)
Prefeito,RS,CRISTAL,PMDB,15,EGYDIO ALFREDO SCHLABITZ,"2,475",Eleito,59.154,(sem coligação)
Prefeito,RS,DOUTOR RICARDO,PMDB,15,ALVIMAR LUIZ LISOT,"1,443",Eleito,100,(sem coligação)
Prefeito,RS,ELDORADO DO SUL,PSDB,45,JAIME RICARDO CONZATTI,"4,250",Eleito,37.651,(sem coligação)
Prefeito,RS,ENTRE IJUIS,PFL,25,PAULO AIRTON NUNES DA SILVA,"3,806",Eleito,59.026,(sem coligação)
Prefeito,RS,ERVAL SECO,PDT,12,ARNO ZIECH,"2,462",Eleito,42.492,(sem coligação)
Prefeito,RS,ITAPUCA,PDT,12,JAIRO SCORSATTO,"1,004",Eleito,59.905,(sem coligação)
Prefeito,RS,GUAIBA,PTB,14,NELSON CORNETET,"17,580",Eleito,42.003,(sem coligação)
Prefeito,RS,IJUI,PPB,11,ORTIZ IBOTI SCHROER,"16,993",Eleito,39.857,(sem coligação)
Prefeito,RS,IPIRANGA DO SUL,PMDB,15,VALCIR RODIGHIERO,938,Eleito,54.377,(sem coligação)
Prefeito,RS,CRUZ ALTA,PDT,12,LUIZ PEDRO BONETTI,"16,706",Eleito,41.769,(sem coligação)
Prefeito,RS,FREDERICO WESTPHALEN,PPB,11,ORLANDO GIRARDI,"7,927",Eleito,49.646,(sem coligação)
Prefeito,RS,ITATIBA DO SUL,PMDB,15,NELSON DOMINGOS SOLIMAN,"2,177",Eleito,100,(sem coligação)
Prefeito,RS,GENERAL CAMARA,PPB,11,GILBERTO AMARO PIRES PEREIRA,"2,880",Eleito,52.212,(sem coligação)
Prefeito,RS,GLORINHA,PTB,14,DARCI JOSE LIMA DA ROSA,"2,198",Eleito,55.716,(sem coligação)
Prefeito,RS,JULIO DE CASTILHOS,PPB,11,GETULIO BARROS DE VARGAS,"5,808",Eleito,49.867,(sem coligação)
Prefeito,RS,ESMERALDA,PMDB,15,LUIZ JAIME KRAMER,"2,243",Eleito,61.927,(sem coligação)
Prefeito,RS,IVORA,PMDB,15,IRINEO MARIOTTO,965,Eleito,53.941,(sem coligação)
Prefeito,RS,GUAPORE,PMDB,15,FERNANDO POSTAL,"5,780",Eleito,50.876,(sem coligação)
Prefeito,RS,HULHA NEGRA,PT,13,FERNANDO CAMPANI,963,Eleito,33.897,(sem coligação)
Prefeito,RS,IRAI,PMDB,15,VILMAR LUIS LEITTE,"3,301",Eleito,57.111,(sem coligação)
Prefeito,RS,FLORES DA CUNHA,PDT,12,HELENO JOSE OLIBONI,"7,789",Eleito,62.417,(sem coligação)
Prefeito,RS,IMIGRANTE,PDT,12,PAULO GILBERTO ALTMANN,"1,649",Eleito,64.263,(sem coligação)
Prefeito,RS,GARIBALDI,PT,13,LUIZ CARLOS CASAGRANDE,"9,080",Eleito,59.034,(sem coligação)
Prefeito,RS,IVOTI,PDT,12,ARNALDO KNEY,"3,537",Eleito,45.323,(sem coligação)
Prefeito,RS,GENTIL,PMDB,15,JOAO FRANCISCO CHAIS,785,Eleito,53.005,(sem coligação)
Prefeito,RS,GRAMADO,PMDB,15,NELSON DINNEBIER,"7,817",Eleito,50.53,(sem coligação)
Prefeito,RS,JAGUARI,PMDB,15,ANTONIO CARLOS SARAN JORDAO,"4,144",Eleito,51.287,(sem coligação)
Prefeito,RS,GUARANI DAS MISSOES,PMDB,15,JERONIMO JASKULSKI,"3,548",Eleito,58.519,(sem coligação)
Prefeito,RS,LAGOA DOS TRES CANTOS,PPB,11,ERNOR WEBER,872,Eleito,100,(sem coligação)
Prefeito,RS,HUMAITA,PMDB,15,DARCISIO RUBEM SCHEEREN,"2,078",Eleito,50.193,(sem coligação)
Prefeito,RS,FONTOURA XAVIER,PMDB,15,ODOLIR MALACARNE,"3,546",Eleito,52.193,(sem coligação)
Prefeito,RS,HARMONIA,PPB,11,CARLOS ALBERTO FINK,"1,618",Eleito,62.519,(sem coligação)
Prefeito,RS,INDEPENDENCIA,PFL,25,DALTRO ORLANDO ROBE,"2,544",Eleito,52.573,(sem coligação)
Prefeito,RS,IBARAMA,PMDB,15,EDUARDO LUIZ ZAGO,"1,949",Eleito,59.421,(sem coligação)
Prefeito,RS,ITAARA,PMDB,15,EDUARDO NOGUEIRA DA ROSA,647,Eleito,31.982,(sem coligação)
Prefeito,RS,IBIRUBA,PPB,11,OLANDO KANITZ,"6,645",Eleito,55.15,(sem coligação)
Prefeito,RS,GIRUA,PPB,11,DARI PAULO PRESTES TABORDA,"6,092",Eleito,50.585,(sem coligação)
Prefeito,RS,FORMIGUEIRO,PMDB,15,TANCREDO ELISARIO GONCALVES CARDOSO,"2,720",Eleito,53.407,(sem coligação)
Prefeito,RS,GAURAMA,PPB,11,EGIDIO TODESCHINI,"2,289",Eleito,48.921,(sem coligação)
Prefeito,RS,JABOTICABA,PPB,11,PEDRO DE BEM AIRES,"1,736",Eleito,46.281,(sem coligação)
Prefeito,RS,GRAVATAI,PT,13,DANIEL LUIZ BORDIGNON,"35,359",Eleito,40.835,(sem coligação)
Prefeito,RS,LAGOA VERMELHA,PMDB,15,PAULO MOYSES DE ANDRADE,"8,700",Eleito,50.806,(sem coligação)
Prefeito,RS,JAQUIRANA,PDT,12,ISAIAS CASTILHOS PEREIRA,"1,500",Eleito,54.368,(sem coligação)
Prefeito,RS,IGREJINHA,PPB,11,LAURI AURI KRAUSE,"8,402",Eleito,63.738,(sem coligação)
Prefeito,RS,ILOPOLIS,PFL,25,OLIMPIO ZAT,"1,169",Eleito,50.848,(sem coligação)
Prefeito,RS,HERVEIRAS,PPB,11,CORALDINO CALMES DA SILVEIRA,916,Eleito,50.109,(sem coligação)
Prefeito,RS,INHACORA,PPB,11,AGENOR ANTONIO SAVARIZ,"1,057",Eleito,63.067,(sem coligação)
Prefeito,RS,IBIACA,PPB,11,PAULO ROBERTO DA LUZ,"2,505",Eleito,64.034,(sem coligação)
Prefeito,RS,IMBE,PDT,12,DARCY LUCIANO DIAS,"2,907",Eleito,47.805,(sem coligação)
Prefeito,RS,IPE,PPB,11,DARCI ZANOTTO,"2,228",Eleito,57.364,(sem coligação)
Prefeito,RS,ITACURUBI,PPB,11,ANTONIO MARTINS TRILHA,"1,241",Eleito,51.946,(sem coligação)
Prefeito,RS,GRAMADO DOS LOUREIROS,PPB,11,ADIR PAULO LOUREIRO DE MELO,"1,147",Eleito,59.523,(sem coligação)
Prefeito,RS,FORTALEZA DOS VALOS,PDT,12,PAULO FUCHINA FACCO,"1,763",Eleito,56.633,(sem coligação)
Prefeito,RS,GARRUCHOS,PDT,12,JUARES LUIS MARTINI,785,Eleito,37.722,(sem coligação)
Prefeito,RS,JACUTINGA,PMDB,15,ADELAR SCANEGATTA,"1,511",Eleito,52.175,(sem coligação)
Prefeito,RS,GETULIO VARGAS,PPB,11,DARCY JOSE PERUZZOLO,"5,186",Eleito,54.395,(sem coligação)
Prefeito,RS,JARI,PMDB,15,PEDROLIVIO PORTO PRADO,"1,142",Eleito,52.051,(sem coligação)
Prefeito,RS,GRAMADO XAVIER,PT,13,RUI FRANCISCO BERTE,"1,584",Eleito,78.338,(sem coligação)
Prefeito,RS,GUABIJU,PMDB,15,VITOR LUIZ CONTE,705,Eleito,52.573,(sem coligação)
Prefeito,RS,JAGUARAO,PMDB,15,VITOR HUGO MARQUES ROSA,"6,886",Eleito,44.045,(sem coligação)
Prefeito,RS,JOIA,PPB,11,JANDIR QUEVEDO ANDREATTA,"2,202",Eleito,46.643,(sem coligação)
Prefeito,RS,HORIZONTINA,PDT,12,EDUARDO JORGE HORST,"6,021",Eleito,55.36,(sem coligação)
Prefeito,RS,IBIRAIARAS,PMDB,15,LUIZ CARLOS ANTONIOLLI,"2,187",Eleito,45.214,(sem coligação)
Prefeito,RS,MATA,PMDB,15,RUY PRESTES GABRIEL,"2,070",Eleito,61.406,(sem coligação)
Prefeito,RS,LAVRAS DO SUL,PPB,11,ITALO BAYARD LA-ROCCA TEIXEIRA,"3,016",Eleito,57.317,(sem coligação)
Prefeito,RS,MIRAGUAI,PMDB,15,JOSE ALENCAR LUTZ DOS SANTOS,"2,269",Eleito,57.11,(sem coligação)
Prefeito,RS,MACHADINHO,PDT,12,SILVINO LUIZ MENON,"2,305",Eleito,55.933,(sem coligação)
Prefeito,RS,MARAU,PPB,11,ALCI LUIZ ROMANINI,"6,597",Eleito,44.053,(sem coligação)
Prefeito,RS,MORRO REUTER,PMDB,15,WILSON FLADEMIR REINHEIMER,"1,852",Eleito,60.701,(sem coligação)
Prefeito,RS,ITAQUI,PMDB,15,JOSE SILAS DUBAL GOULART,"14,573",Eleito,71.643,(sem coligação)
Prefeito,RS,MONTAURI,PMDB,15,ZENESIO TREVISAN,903,Eleito,63.235,(sem coligação)
Prefeito,RS,NOVA ARACA,PMDB,15,JAIME HENRY ZUCCHETTI,"1,206",Eleito,51.76,(sem coligação)
